ID	LENGTH	OVERLAP	ERROR	PVALUE
ERR346600.3381	392	110	0.0091	1.1102e-16
ERR346600.3380	399	103	0.0000	1.1102e-16
ERR346600.3384	400	102	0.0098	1.1102e-16
ERR346600.3383	401	101	0.0000	1.1102e-16
ERR346600.3387	264	238	0.6807	8.0004e-03
ERR346600.3385	401	101	0.0000	1.1102e-16
ERR346600.3388	398	104	0.0096	1.1102e-16
ERR346600.3386	389	113	0.0796	1.1102e-16
ERR346600.3389	380	122	0.0000	1.1102e-16
ERR346600.3390	398	104	0.0288	1.1102e-16
ERR346600.3393	389	113	0.3451	1.1096e-16
ERR346600.3392	407	95	0.0000	1.1102e-16
ERR346600.3394	398	104	0.0192	1.1102e-16
ERR346600.3391	401	101	0.0099	1.1102e-16
ERR346600.3395	386	116	0.0086	1.1102e-16
ERR346600.3396	410	92	0.0109	1.1102e-16
ERR346600.3397	401	101	0.0000	1.1102e-16
ERR346600.3399	404	98	0.0612	1.1102e-16
ERR346600.3398	393	109	0.0183	1.1102e-16
ERR346600.3402	389	113	0.0000	1.1102e-16
ERR346600.3401	395	107	0.0000	1.1102e-16
ERR346600.3400	386	116	0.0000	1.1102e-16
ERR346600.3404	389	113	0.0265	1.1102e-16
ERR346600.3405	395	107	0.0000	1.1102e-16
ERR346600.3403	389	113	0.0265	1.1102e-16
ERR346600.3408	392	110	0.0000	1.1102e-16
ERR346600.3406	395	107	0.0000	1.1102e-16
ERR346600.3407	395	107	0.0000	1.1102e-16
ERR346600.3410	395	107	0.0561	1.1102e-16
ERR346600.3409	407	95	0.0316	1.1102e-16
ERR346600.3412	389	113	0.0000	1.1102e-16
ERR346600.3413	389	113	0.3274	1.1102e-16
ERR346600.3411	401	101	0.0693	1.1102e-16
ERR346600.3415	392	110	0.0182	1.1102e-16
ERR346600.3416	401	101	0.0000	1.1102e-16
ERR346600.3414	401	101	0.0099	1.1102e-16
ERR346600.3418	410	92	0.0109	1.1102e-16
ERR346600.3417	407	95	0.0000	1.1102e-16
ERR346600.3419	416	86	0.0349	1.1102e-16
ERR346600.3421	395	107	0.0000	1.1102e-16
ERR346600.3423	395	107	0.0000	1.1102e-16
ERR346600.3420	401	101	0.0000	1.1102e-16
ERR346600.3424	386	116	0.5776	2.6130e-05
ERR346600.3422	392	110	0.0182	1.1102e-16
ERR346600.3425	398	104	0.0000	1.1102e-16
ERR346600.3427	398	104	0.0096	1.1102e-16
ERR346600.3429	398	104	0.0000	1.1102e-16
ERR346600.3426	398	104	0.0000	1.1102e-16
ERR346600.3428	404	98	0.0000	1.1102e-16
ERR346600.3430	404	98	0.0102	1.1102e-16
ERR346600.3431	392	110	0.0636	1.1102e-16
ERR346600.3434	410	92	0.0109	1.1102e-16
ERR346600.3435	370	132	0.0227	1.1102e-16
ERR346600.3432	395	107	0.1402	1.1102e-16
ERR346600.3433	396	106	0.0283	1.1102e-16
ERR346600.3436	254	248	0.0121	1.1102e-16
ERR346600.3437	435	67	0.2687	1.3875e-16
ERR346600.3440	409	93	0.0000	1.1102e-16
ERR346600.3441	395	107	0.0000	1.1102e-16
ERR346600.3439	410	92	0.0000	1.1102e-16
ERR346600.3438	398	104	0.0000	1.1102e-16
ERR346600.3442	398	104	0.5288	5.9994e-07
ERR346600.3443	395	107	0.0000	1.1102e-16
ERR346600.3444	398	104	0.0096	1.1102e-16
ERR346600.3446	392	110	0.0000	1.1102e-16
ERR346600.3447	404	98	0.5612	2.5264e-05
ERR346600.3445	392	110	0.0091	1.1102e-16
ERR346600.3448	398	104	0.0000	1.1102e-16
ERR346600.3449	401	101	0.0000	1.1102e-16
ERR346600.3452	389	113	0.0000	1.1102e-16
ERR346600.3453	398	104	0.0000	1.1102e-16
ERR346600.3450	401	101	0.0099	1.1102e-16
ERR346600.3451	398	104	0.0000	1.1102e-16
ERR346600.3454	395	107	0.0093	1.1102e-16
ERR346600.3455	389	113	0.0000	1.1102e-16
ERR346600.3458	413	89	0.0000	1.1102e-16
ERR346600.3459	395	107	0.0000	1.1102e-16
ERR346600.3456	395	107	0.0000	1.1102e-16
ERR346600.3457	383	119	0.0000	1.1102e-16
ERR346600.3460	404	98	0.0714	1.1102e-16
ERR346600.3461	398	104	0.0000	1.1102e-16
ERR346600.3464	392	110	0.0000	1.1102e-16
ERR346600.3465	404	98	0.0000	1.1102e-16
ERR346600.3462	395	107	0.0000	1.1102e-16
ERR346600.3463	407	95	0.0105	1.1102e-16
ERR346600.3467	404	98	0.0000	1.1102e-16
ERR346600.3466	392	110	0.0000	1.1102e-16
ERR346600.3469	404	98	0.0204	1.1102e-16
ERR346600.3468	389	113	0.0000	1.1102e-16
ERR346600.3471	413	89	0.0000	1.1102e-16
ERR346600.3472	395	107	0.0000	1.1102e-16
ERR346600.3470	392	110	0.0273	1.1102e-16
ERR346600.3474	389	113	0.0088	1.1102e-16
ERR346600.3475	410	92	0.0326	1.1102e-16
ERR346600.3473	392	110	0.0091	1.1102e-16
ERR346600.3477	389	113	0.0000	1.1102e-16
ERR346600.3476	397	105	0.0286	1.1102e-16
ERR346600.3478	401	101	0.0000	1.1102e-16
ERR346600.3479	413	89	0.0000	1.1102e-16
ERR346600.3480	401	101	0.0000	1.1102e-16
ERR346600.3482	398	104	0.0865	1.1102e-16
ERR346600.3484	395	107	0.0093	1.1102e-16
ERR346600.3481	395	107	0.0280	1.1102e-16
ERR346600.3483	404	98	0.0204	1.1102e-16
ERR346600.3487	383	119	0.0000	1.1102e-16
ERR346600.3485	404	98	0.0102	1.1102e-16
ERR346600.3486	401	101	0.0000	1.1102e-16
ERR346600.3489	395	107	0.0093	1.1102e-16
ERR346600.3491	404	98	0.1020	1.1102e-16
ERR346600.3488	398	104	0.0769	1.1102e-16
ERR346600.3492	416	86	0.0581	1.1102e-16
ERR346600.3490	410	92	0.0000	1.1102e-16
ERR346600.3493	398	104	0.0000	1.1102e-16
ERR346600.3495	391	111	0.0270	1.1102e-16
ERR346600.3494	413	89	0.0562	1.1102e-16
ERR346600.3496	395	107	0.0000	1.1102e-16
ERR346600.3497	404	98	0.0000	1.1102e-16
ERR346600.3499	400	102	0.4510	7.2955e-11
ERR346600.3500	398	104	0.0481	1.1102e-16
ERR346600.3498	389	113	0.0000	1.1102e-16
ERR346600.3501	404	98	0.0204	1.1102e-16
ERR346600.3502	392	110	0.3455	1.1082e-16
ERR346600.3503	350	152	0.5921	1.0305e-05
ERR346600.3506	401	101	0.0000	1.1102e-16
ERR346600.3507	401	101	0.0000	1.1102e-16
ERR346600.3504	383	119	0.0000	1.1102e-16
ERR346600.3505	404	98	0.0204	1.1102e-16
ERR346600.3508	392	110	0.0000	1.1102e-16
ERR346600.3511	389	113	0.0000	1.1102e-16
ERR346600.3509	401	101	0.0000	1.1102e-16
ERR346600.3512	398	104	0.1923	1.1102e-16
ERR346600.3513	407	95	0.0105	1.1102e-16
ERR346600.3510	410	92	0.0326	1.1102e-16
ERR346600.3515	392	110	0.0000	1.1102e-16
ERR346600.3516	401	101	0.2079	1.1102e-16
ERR346600.3519	401	101	0.0000	1.1102e-16
ERR346600.3514	389	113	0.0000	1.1102e-16
ERR346600.3517	400	102	0.0000	1.1102e-16
ERR346600.3518	398	104	0.0385	1.1102e-16
ERR346600.3520	401	101	0.2673	1.1102e-16
ERR346600.3522	410	92	0.0000	1.1102e-16
ERR346600.3521	389	113	0.0000	1.1102e-16
ERR346600.3525	398	104	0.0000	1.1102e-16
ERR346600.3524	389	113	0.0885	1.1102e-16
ERR346600.3527	413	89	0.0225	1.1102e-16
ERR346600.3528	398	104	0.0000	1.1102e-16
ERR346600.3523	389	113	0.0354	1.1102e-16
ERR346600.3526	401	101	0.0000	1.1102e-16
ERR346600.3530	395	107	0.4860	2.7580e-09
ERR346600.3532	392	110	0.0091	1.1102e-16
ERR346600.3533	400	102	0.0000	1.1102e-16
ERR346600.3529	395	107	0.0841	1.1102e-16
ERR346600.3535	339	163	0.0123	1.1102e-16
ERR346600.3531	401	101	0.0000	1.1102e-16
ERR346600.3534	401	101	0.0000	1.1102e-16
ERR346600.3536	389	113	0.0000	1.1102e-16
ERR346600.3537	398	104	0.0000	1.1102e-16
ERR346600.3538	413	89	0.0787	1.1102e-16
ERR346600.3539	392	110	0.0000	1.1102e-16
ERR346600.3540	392	110	0.0818	1.1102e-16
ERR346600.3541	398	104	0.0000	1.1102e-16
ERR346600.3542	395	107	0.0187	1.1102e-16
ERR346600.3543	392	110	0.0182	1.1102e-16
ERR346600.3545	395	107	0.0000	1.1102e-16
ERR346600.3547	398	104	0.0000	1.1102e-16
ERR346600.3544	389	113	0.0000	1.1102e-16
ERR346600.3548	413	89	0.0000	1.1102e-16
ERR346600.3546	395	107	0.0000	1.1102e-16
ERR346600.3549	395	107	0.0000	1.1102e-16
ERR346600.3551	389	113	0.0000	1.1102e-16
ERR346600.3550	395	107	0.3645	9.2362e-17
ERR346600.3553	401	101	0.0000	1.1102e-16
ERR346600.3552	392	110	0.0000	1.1102e-16
ERR346600.3554	395	107	0.0280	1.1102e-16
ERR346600.3556	399	103	0.0000	1.1102e-16
ERR346600.3558	395	107	0.0093	1.1102e-16
ERR346600.3555	383	119	0.0000	1.1102e-16
ERR346600.3557	392	110	0.0000	1.1102e-16
ERR346600.3559	413	89	0.0000	1.1102e-16
ERR346600.3563	410	92	0.1413	1.1102e-16
ERR346600.3564	398	104	0.0000	1.1102e-16
ERR346600.3560	402	100	0.0300	1.1102e-16
ERR346600.3562	398	104	0.0865	1.1102e-16
ERR346600.3561	392	110	0.0000	1.1102e-16
ERR346600.3565	388	114	0.1491	1.1102e-16
ERR346600.3566	395	107	0.0000	1.1102e-16
ERR346600.3567	389	113	0.0000	1.1102e-16
ERR346600.3568	393	109	0.0000	1.1102e-16
ERR346600.3569	392	110	0.0273	1.1102e-16
ERR346600.3570	395	107	0.0093	1.1102e-16
ERR346600.3573	389	113	0.0000	1.1102e-16
ERR346600.3574	386	116	0.0000	1.1102e-16
ERR346600.3571	389	113	0.0000	1.1102e-16
ERR346600.3575	389	113	0.0000	1.1102e-16
ERR346600.3572	398	104	0.0096	1.1102e-16
ERR346600.3576	401	101	0.0000	1.1102e-16
ERR346600.3578	389	113	0.0442	1.1102e-16
ERR346600.3579	395	107	0.0000	1.1102e-16
ERR346600.3577	404	98	0.0714	1.1102e-16
ERR346600.3582	410	92	0.0109	1.1102e-16
ERR346600.3581	395	107	0.0000	1.1102e-16
ERR346600.3580	407	95	0.0000	1.1102e-16
ERR346600.3584	410	92	0.0435	1.1102e-16
ERR346600.3586	398	104	0.0000	1.1102e-16
ERR346600.3583	404	98	0.0510	1.1102e-16
ERR346600.3585	400	102	0.0000	1.1102e-16
ERR346600.3588	410	92	0.0435	1.1102e-16
ERR346600.3587	398	104	0.0000	1.1102e-16
ERR346600.3589	389	113	0.0885	1.1102e-16
ERR346600.3590	395	107	0.0000	1.1102e-16
ERR346600.3591	389	113	0.0000	1.1102e-16
ERR346600.3593	397	105	0.0095	1.1102e-16
ERR346600.3592	389	113	0.0000	1.1102e-16
ERR346600.3594	395	107	0.0093	1.1102e-16
ERR346600.3595	401	101	0.0099	1.1102e-16
ERR346600.3596	388	114	0.0000	1.1102e-16
ERR346600.3597	401	101	0.0099	1.1102e-16
ERR346600.3598	398	104	0.0000	1.1102e-16
ERR346600.3599	401	101	0.0396	1.1102e-16
ERR346600.3600	395	107	0.0187	1.1102e-16
ERR346600.3602	395	107	0.0000	1.1102e-16
ERR346600.3601	401	101	0.0099	1.1102e-16
ERR346600.3604	409	93	0.0000	1.1102e-16
ERR346600.3603	403	99	0.0000	1.1102e-16
ERR346600.3605	392	110	0.0000	1.1102e-16
ERR346600.3606	401	101	0.0000	1.1102e-16
ERR346600.3608	413	89	0.0225	1.1102e-16
ERR346600.3607	401	101	0.0000	1.1102e-16
ERR346600.3610	401	101	0.0792	1.1102e-16
ERR346600.3611	392	110	0.0636	1.1102e-16
ERR346600.3609	389	113	0.0000	1.1102e-16
ERR346600.3612	386	116	0.0086	1.1102e-16
ERR346600.3613	392	110	0.0364	1.1102e-16
ERR346600.3615	392	110	0.0000	1.1102e-16
ERR346600.3614	395	107	0.0093	1.1102e-16
ERR346600.3616	398	104	0.0000	1.1102e-16
ERR346600.3617	392	110	0.0000	1.1102e-16
ERR346600.3619	398	104	0.0000	1.1102e-16
ERR346600.3618	392	110	0.0364	1.1102e-16
ERR346600.3620	399	103	0.0000	1.1102e-16
ERR346600.3621	386	116	0.0086	1.1102e-16
ERR346600.3623	389	113	0.0088	1.1102e-16
ERR346600.3622	389	113	0.0000	1.1102e-16
ERR346600.3624	392	110	0.0091	1.1102e-16
ERR346600.3627	398	104	0.0192	1.1102e-16
ERR346600.3626	404	98	0.0000	1.1102e-16
ERR346600.3625	398	104	0.0288	1.1102e-16
ERR346600.3631	391	111	0.0000	1.1102e-16
ERR346600.3629	404	98	0.0000	1.1102e-16
ERR346600.3630	398	104	0.0962	1.1102e-16
ERR346600.3628	399	103	0.0000	1.1102e-16
ERR346600.3633	398	104	0.1923	1.1102e-16
ERR346600.3632	444	58	0.5517	5.5041e-04
ERR346600.3636	407	95	0.0000	1.1102e-16
ERR346600.3634	398	104	0.0000	1.1102e-16
ERR346600.3635	395	107	0.0000	1.1102e-16
ERR346600.3638	323	179	0.6201	6.3462e-05
ERR346600.3637	401	101	0.0297	1.1102e-16
ERR346600.3641	398	104	0.0000	1.1102e-16
ERR346600.3640	389	113	0.0000	1.1102e-16
ERR346600.3639	392	110	0.2455	1.1102e-16
ERR346600.3643	265	237	0.6540	4.9239e-04
ERR346600.3644	380	122	0.1066	1.1102e-16
ERR346600.3642	401	101	0.0000	1.1102e-16
ERR346600.3646	398	104	0.0000	1.1102e-16
ERR346600.3645	389	113	0.0000	1.1102e-16
ERR346600.3648	401	101	0.0000	1.1102e-16
ERR346600.3649	394	108	0.0093	1.1102e-16
ERR346600.3647	398	104	0.0000	1.1102e-16
ERR346600.3651	404	98	0.0000	1.1102e-16
ERR346600.3650	392	110	0.0000	1.1102e-16
ERR346600.3652	395	107	0.0187	1.1102e-16
ERR346600.3654	398	104	0.0000	1.1102e-16
ERR346600.3653	401	101	0.0297	1.1102e-16
ERR346600.3656	401	101	0.0792	1.1102e-16
ERR346600.3655	395	107	0.0093	1.1102e-16
ERR346600.3657	398	104	0.0385	1.1102e-16
ERR346600.3659	395	107	0.0000	1.1102e-16
ERR346600.3662	392	110	0.0000	1.1102e-16
ERR346600.3658	389	113	0.0000	1.1102e-16
ERR346600.3663	401	101	0.0000	1.1102e-16
ERR346600.3660	392	110	0.0000	1.1102e-16
ERR346600.3661	398	104	0.0192	1.1102e-16
ERR346600.3664	401	101	0.0297	1.1102e-16
ERR346600.3665	401	101	0.0000	1.1102e-16
ERR346600.3666	402	100	0.0000	1.1102e-16
ERR346600.3667	392	110	0.0091	1.1102e-16
ERR346600.3668	392	110	0.0000	1.1102e-16
ERR346600.3669	410	92	0.0000	1.1102e-16
ERR346600.3670	386	116	0.0086	1.1102e-16
ERR346600.3671	398	104	0.0000	1.1102e-16
ERR346600.3672	386	116	0.0000	1.1102e-16
ERR346600.3673	392	110	0.0182	1.1102e-16
ERR346600.3675	392	110	0.0000	1.1102e-16
ERR346600.3674	399	103	0.0000	1.1102e-16
ERR346600.3676	392	110	0.0000	1.1102e-16
ERR346600.3678	395	107	0.0093	1.1102e-16
ERR346600.3677	401	101	0.0000	1.1102e-16
ERR346600.3679	401	101	0.0000	1.1102e-16
ERR346600.3680	398	104	0.0000	1.1102e-16
ERR346600.3681	401	101	0.0000	1.1102e-16
ERR346600.3682	410	92	0.0217	1.1102e-16
ERR346600.3683	395	107	0.0000	1.1102e-16
ERR346600.3684	395	107	0.0000	1.1102e-16
ERR346600.3685	401	101	0.0000	1.1102e-16
ERR346600.3686	401	101	0.0198	1.1102e-16
ERR346600.3687	395	107	0.0187	1.1102e-16
ERR346600.3688	410	92	0.0543	1.1102e-16
ERR346600.3689	395	107	0.0000	1.1102e-16
ERR346600.3691	392	110	0.0000	1.1102e-16
ERR346600.3690	389	113	0.0000	1.1102e-16
ERR346600.3692	408	94	0.0638	1.1102e-16
ERR346600.3693	410	92	0.0435	1.1102e-16
ERR346600.3696	413	89	0.0000	1.1102e-16
ERR346600.3694	401	101	0.2871	1.1102e-16
ERR346600.3695	398	104	0.0673	1.1102e-16
ERR346600.3697	398	104	0.0000	1.1102e-16
ERR346600.3698	395	107	0.0093	1.1102e-16
ERR346600.3699	392	110	0.0000	1.1102e-16
ERR346600.3700	398	104	0.0096	1.1102e-16
ERR346600.3701	395	107	0.0561	1.1102e-16
ERR346600.3702	401	101	0.0099	1.1102e-16
ERR346600.3703	407	95	0.0000	1.1102e-16
ERR346600.3705	392	110	0.0000	1.1102e-16
ERR346600.3704	407	95	0.0000	1.1102e-16
ERR346600.3706	293	209	0.6699	4.6768e-03
ERR346600.3707	395	107	0.0000	1.1102e-16
ERR346600.3708	398	104	0.0192	1.1102e-16
ERR346600.3709	395	107	0.0000	1.1102e-16
ERR346600.3710	395	107	0.0280	1.1102e-16
ERR346600.3713	392	110	0.2364	1.1102e-16
ERR346600.3711	398	104	0.0192	1.1102e-16
ERR346600.3712	401	101	0.0099	1.1102e-16
ERR346600.3715	404	98	0.0000	1.1102e-16
ERR346600.3714	386	116	0.0000	1.1102e-16
ERR346600.3718	386	116	0.2069	1.1102e-16
ERR346600.3716	401	101	0.0198	1.1102e-16
ERR346600.3717	398	104	0.2692	1.1102e-16
ERR346600.3722	395	107	0.0000	1.1102e-16
ERR346600.3719	414	88	0.0000	1.1102e-16
ERR346600.3720	392	110	0.0182	1.1102e-16
ERR346600.3723	392	110	0.0636	1.1102e-16
ERR346600.3721	410	92	0.0000	1.1102e-16
ERR346600.3726	392	110	0.0000	1.1102e-16
ERR346600.3725	392	110	0.0182	1.1102e-16
ERR346600.3724	410	92	0.0000	1.1102e-16
ERR346600.3727	392	110	0.0182	1.1102e-16
ERR346600.3728	395	107	0.0000	1.1102e-16
ERR346600.3730	407	95	0.0000	1.1102e-16
ERR346600.3732	392	110	0.0182	1.1102e-16
ERR346600.3729	395	107	0.0000	1.1102e-16
ERR346600.3731	392	110	0.3909	1.0742e-15
ERR346600.3733	404	98	0.0000	1.1102e-16
ERR346600.3734	380	122	0.0082	1.1102e-16
ERR346600.3737	413	89	0.0337	1.1102e-16
ERR346600.3738	395	107	0.0000	1.1102e-16
ERR346600.3735	398	104	0.0000	1.1102e-16
ERR346600.3736	392	110	0.0091	1.1102e-16
ERR346600.3739	395	107	0.0187	1.1102e-16
ERR346600.3740	395	107	0.0000	1.1102e-16
ERR346600.3742	398	104	0.0288	1.1102e-16
ERR346600.3741	398	104	0.2404	1.1102e-16
ERR346600.3744	389	113	0.0354	1.1102e-16
ERR346600.3743	392	110	0.0000	1.1102e-16
ERR346600.3745	398	104	0.0481	1.1102e-16
ERR346600.3746	401	101	0.4554	1.6182e-10
ERR346600.3748	395	107	0.0000	1.1102e-16
ERR346600.3750	401	101	0.0198	1.1102e-16
ERR346600.3747	398	104	0.0096	1.1102e-16
ERR346600.3749	392	110	0.0000	1.1102e-16
ERR346600.3751	411	91	0.0000	1.1102e-16
ERR346600.3753	404	98	0.0612	1.1102e-16
ERR346600.3754	398	104	0.0192	1.1102e-16
ERR346600.3752	395	107	0.0374	1.1102e-16
ERR346600.3755	398	104	0.0385	1.1102e-16
ERR346600.3757	404	98	0.0306	1.1102e-16
ERR346600.3756	395	107	0.0000	1.1102e-16
ERR346600.3758	393	109	0.0000	1.1102e-16
ERR346600.3759	401	101	0.0297	1.1102e-16
ERR346600.3760	401	101	0.0000	1.1102e-16
ERR346600.3761	389	113	0.0000	1.1102e-16
ERR346600.3762	392	110	0.0000	1.1102e-16
ERR346600.3763	389	113	0.0000	1.1102e-16
ERR346600.3764	459	43	0.4186	2.4075e-06
ERR346600.3766	398	104	0.0096	1.1102e-16
ERR346600.3765	389	113	0.0177	1.1102e-16
ERR346600.3767	393	109	0.1193	1.1102e-16
ERR346600.3768	407	95	0.0526	1.1102e-16
ERR346600.3770	398	104	0.0096	1.1102e-16
ERR346600.3769	395	107	0.0000	1.1102e-16
ERR346600.3771	391	111	0.0090	1.1102e-16
ERR346600.3772	389	113	0.0000	1.1102e-16
ERR346600.3773	380	122	0.0246	1.1102e-16
ERR346600.3774	410	92	0.0217	1.1102e-16
ERR346600.3775	404	98	0.0306	1.1102e-16
ERR346600.3776	401	101	0.0594	1.1102e-16
ERR346600.3777	392	110	0.0000	1.1102e-16
ERR346600.3778	407	95	0.0000	1.1102e-16
ERR346600.3779	393	109	0.0000	1.1102e-16
ERR346600.3780	389	113	0.0796	1.1102e-16
ERR346600.3782	395	107	0.0000	1.1102e-16
ERR346600.3781	401	101	0.0000	1.1102e-16
ERR346600.3784	395	107	0.2336	1.1102e-16
ERR346600.3783	410	92	0.0000	1.1102e-16
ERR346600.3785	410	92	0.0217	1.1102e-16
ERR346600.3786	383	119	0.0336	1.1102e-16
ERR346600.3787	407	95	0.0211	1.1102e-16
ERR346600.3788	404	98	0.5510	1.0143e-05
ERR346600.3789	410	92	0.0000	1.1102e-16
ERR346600.3790	401	101	0.0000	1.1102e-16
ERR346600.3791	416	86	0.0116	1.1102e-16
ERR346600.3793	398	104	0.0577	1.1102e-16
ERR346600.3792	395	107	0.0654	1.1102e-16
ERR346600.3796	401	101	0.0000	1.1102e-16
ERR346600.3795	392	110	0.0000	1.1102e-16
ERR346600.3797	401	101	0.0099	1.1102e-16
ERR346600.3794	386	116	0.0000	1.1102e-16
ERR346600.3798	398	104	0.0000	1.1102e-16
ERR346600.3799	388	114	0.0000	1.1102e-16
ERR346600.3802	392	110	0.0000	1.1102e-16
ERR346600.3800	401	101	0.0198	1.1102e-16
ERR346600.3803	404	98	0.0000	1.1102e-16
ERR346600.3801	389	113	0.0265	1.1102e-16
ERR346600.3804	389	113	0.0088	1.1102e-16
ERR346600.3807	398	104	0.0192	1.1102e-16
ERR346600.3806	398	104	0.1538	1.1102e-16
ERR346600.3805	393	109	0.0000	1.1102e-16
ERR346600.3808	392	110	0.0000	1.1102e-16
ERR346600.3811	401	101	0.0000	1.1102e-16
ERR346600.3809	400	102	0.0000	1.1102e-16
ERR346600.3813	405	97	0.0000	1.1102e-16
ERR346600.3810	398	104	0.4712	7.0071e-10
ERR346600.3814	392	110	0.0000	1.1102e-16
ERR346600.3812	392	110	0.0000	1.1102e-16
ERR346600.3817	395	107	0.0561	1.1102e-16
ERR346600.3816	386	116	0.0000	1.1102e-16
ERR346600.3815	391	111	0.0180	1.1102e-16
ERR346600.3819	407	95	0.0421	1.1102e-16
ERR346600.3820	392	110	0.0364	1.1102e-16
ERR346600.3818	392	110	0.0091	1.1102e-16
ERR346600.3822	392	110	0.0455	1.1102e-16
ERR346600.3823	389	113	0.0000	1.1102e-16
ERR346600.3821	401	101	0.0396	1.1102e-16
ERR346600.3825	404	98	0.0000	1.1102e-16
ERR346600.3826	401	101	0.4356	1.1162e-11
ERR346600.3824	392	110	0.0182	1.1102e-16
ERR346600.3828	392	110	0.0000	1.1102e-16
ERR346600.3827	398	104	0.0192	1.1102e-16
ERR346600.3829	410	92	0.0109	1.1102e-16
ERR346600.3830	401	101	0.0990	1.1102e-16
ERR346600.3831	401	101	0.0000	1.1102e-16
ERR346600.3833	404	98	0.0102	1.1102e-16
ERR346600.3834	395	107	0.0093	1.1102e-16
ERR346600.3832	391	111	0.0000	1.1102e-16
ERR346600.3836	395	107	0.0000	1.1102e-16
ERR346600.3835	407	95	0.0526	1.1102e-16
ERR346600.3837	395	107	0.0935	1.1102e-16
ERR346600.3838	398	104	0.0000	1.1102e-16
ERR346600.3839	392	110	0.0364	1.1102e-16
ERR346600.3840	410	92	0.0109	1.1102e-16
ERR346600.3842	404	98	0.0000	1.1102e-16
ERR346600.3841	398	104	0.0000	1.1102e-16
ERR346600.3843	401	101	0.1683	1.1102e-16
ERR346600.3845	383	119	0.0084	1.1102e-16
ERR346600.3844	404	98	0.0204	1.1102e-16
ERR346600.3848	392	110	0.0000	1.1102e-16
ERR346600.3846	392	110	0.0273	1.1102e-16
ERR346600.3847	388	114	0.0000	1.1102e-16
ERR346600.3850	389	113	0.0000	1.1102e-16
ERR346600.3849	401	101	0.0792	1.1102e-16
ERR346600.3854	395	107	0.0187	1.1102e-16
ERR346600.3853	410	92	0.0109	1.1102e-16
ERR346600.3851	351	151	0.0000	1.1102e-16
ERR346600.3852	398	104	0.0000	1.1102e-16
ERR346600.3855	389	113	0.0088	1.1102e-16
ERR346600.3859	410	92	0.0109	1.1102e-16
ERR346600.3856	392	110	0.0000	1.1102e-16
ERR346600.3857	404	98	0.0816	1.1102e-16
ERR346600.3860	392	110	0.0182	1.1102e-16
ERR346600.3858	395	107	0.0000	1.1102e-16
ERR346600.3861	389	113	0.0000	1.1102e-16
ERR346600.3863	392	110	0.0182	1.1102e-16
ERR346600.3862	395	107	0.1028	1.1102e-16
ERR346600.3864	392	110	0.2909	1.1102e-16
ERR346600.3865	401	101	0.0099	1.1102e-16
ERR346600.3866	404	98	0.0408	1.1102e-16
ERR346600.3867	395	107	0.0000	1.1102e-16
ERR346600.3870	409	93	0.0108	1.1102e-16
ERR346600.3869	401	101	0.0000	1.1102e-16
ERR346600.3871	398	104	0.0000	1.1102e-16
ERR346600.3872	404	98	0.0102	1.1102e-16
ERR346600.3868	398	104	0.0000	1.1102e-16
ERR346600.3873	395	107	0.0000	1.1102e-16
ERR346600.3874	319	183	0.3169	1.1102e-16
ERR346600.3875	386	116	0.0000	1.1102e-16
ERR346600.3876	398	104	0.0288	1.1102e-16
ERR346600.3877	389	113	0.0088	1.1102e-16
ERR346600.3878	389	113	0.0088	1.1102e-16
ERR346600.3879	401	101	0.0000	1.1102e-16
ERR346600.3881	395	107	0.0093	1.1102e-16
ERR346600.3880	401	101	0.0297	1.1102e-16
ERR346600.3885	386	116	0.0000	1.1102e-16
ERR346600.3884	401	101	0.0099	1.1102e-16
ERR346600.3882	398	104	0.0000	1.1102e-16
ERR346600.3883	401	101	0.0099	1.1102e-16
ERR346600.3886	389	113	0.0000	1.1102e-16
ERR346600.3887	383	119	0.0000	1.1102e-16
ERR346600.3889	401	101	0.0198	1.1102e-16
ERR346600.3890	398	104	0.0000	1.1102e-16
ERR346600.3891	404	98	0.0000	1.1102e-16
ERR346600.3892	398	104	0.2788	1.1102e-16
ERR346600.3893	407	95	0.1789	1.1102e-16
ERR346600.3895	410	92	0.0000	1.1102e-16
ERR346600.3894	407	95	0.0000	1.1102e-16
ERR346600.3896	389	113	0.0177	1.1102e-16
ERR346600.3888	407	95	0.0000	1.1102e-16
ERR346600.3897	392	110	0.0000	1.1102e-16
ERR346600.3899	410	92	0.0109	1.1102e-16
ERR346600.3898	401	101	0.0297	1.1102e-16
ERR346600.3902	395	107	0.0000	1.1102e-16
ERR346600.3900	404	98	0.0000	1.1102e-16
ERR346600.3901	398	104	0.1058	1.1102e-16
ERR346600.3904	401	101	0.0000	1.1102e-16
ERR346600.3903	392	110	0.0091	1.1102e-16
ERR346600.3908	404	98	0.0000	1.1102e-16
ERR346600.3905	404	98	0.0000	1.1102e-16
ERR346600.3910	401	101	0.0000	1.1102e-16
ERR346600.3907	410	92	0.0326	1.1102e-16
ERR346600.3913	389	113	0.2832	1.1102e-16
ERR346600.3911	401	101	0.0000	1.1102e-16
ERR346600.3906	395	107	0.0000	1.1102e-16
ERR346600.3915	380	122	0.0082	1.1102e-16
ERR346600.3914	389	113	0.0000	1.1102e-16
ERR346600.3909	380	122	0.0246	1.1102e-16
ERR346600.3916	401	101	0.0594	1.1102e-16
ERR346600.3918	404	98	0.1020	1.1102e-16
ERR346600.3912	395	107	0.0467	1.1102e-16
